Episode	Accumulated Reward	Length	Steps
5807	-2	4	24115
5808	-2	4	24119
5809	-2	4	24123
5810	-4	6	24129
5811	-2	4	24133
5812	-2	4	24137
5813	-2	4	24141
5814	-2	4	24145
5815	-2	4	24149
5816	-2	4	24153
5817	-2	4	24157
5818	-4	6	24163
5819	-2	4	24167
5820	-2	4	24171
5821	-2	4	24175
5822	-2	4	24179
5823	-2	4	24183
5824	-2	4	24187
5825	-2	4	24191
5826	-2	4	24195
5827	-2	4	24199
5828	-2	4	24203
5829	-4	6	24209
5830	-2	4	24213
5831	-2	4	24217
5832	-2	4	24221
5833	-2	4	24225
5834	-2	4	24229
5835	-2	4	24233
5836	-2	4	24237
5837	-2	4	24241
5838	-2	4	24245
5839	-4	6	24251
5840	-2	4	24255
5841	-2	4	24259
5842	-2	4	24263
5843	-2	4	24267
5844	-4	6	24273
5845	-4	6	24279
5846	-2	4	24283
5847	-2	4	24287
5848	-2	4	24291
5849	-4	6	24297
5850	-2	4	24301
5851	-2	4	24305
5852	-2	4	24309
5853	-2	4	24313
5854	-2	4	24317
5855	-2	4	24321
5856	-2	4	24325
5857	-2	4	24329
5858	-2	4	24333
5859	-2	4	24337
5860	-2	4	24341
5861	-2	4	24345
5862	-2	4	24349
5863	-2	4	24353
5864	-2	4	24357
5865	-2	4	24361
5866	-2	4	24365
5867	-2	4	24369
5868	-2	4	24373
5869	-2	4	24377
5870	-2	4	24381
5871	-2	4	24385
5872	-2	4	24389
5873	-2	4	24393
5874	-2	4	24397
5875	-2	4	24401
5876	-2	4	24405
5877	-2	4	24409
5878	-2	4	24413
5879	-2	4	24417
5880	-2	4	24421
5881	-2	4	24425
5882	-2	4	24429
5883	-2	4	24433
5884	-2	4	24437
5885	-2	4	24441
5886	-2	4	24445
5887	-2	4	24449
5888	-2	4	24453
5889	-2	4	24457
5890	-2	4	24461
5891	-2	4	24465
5892	-2	4	24469
5893	-2	4	24473
5894	-2	4	24477
5895	-2	4	24481
5896	-2	4	24485
5897	-2	4	24489
5898	-2	4	24493
5899	-2	4	24497
5900	-2	4	24501
5901	-2	4	24505
5902	-2	4	24509
5903	-2	4	24513
5904	-2	4	24517
5905	-2	4	24521
5906	-2	4	24525
5907	-2	4	24529
5908	-2	4	24533
5909	-2	4	24537
5910	-4	6	24543
5911	-2	4	24547
5912	-2	4	24551
5913	-2	4	24555
5914	-2	4	24559
5915	-2	4	24563
5916	-2	4	24567
5917	-2	4	24571
5918	-2	4	24575
5919	-2	4	24579
5920	-2	4	24583
5921	-2	4	24587
5922	-2	4	24591
5923	-2	4	24595
5924	-2	4	24599
5925	-4	6	24605
5926	-2	4	24609
5927	-2	4	24613
5928	-2	4	24617
5929	-2	4	24621
5930	-2	4	24625
5931	-2	4	24629
5932	-4	6	24635
5933	-2	4	24639
5934	-2	4	24643
5935	-2	4	24647
5936	-2	4	24651
5937	-2	4	24655
5938	-2	4	24659
5939	-2	4	24663
5940	-2	4	24667
5941	-2	4	24671
5942	-2	4	24675
5943	-2	4	24679
5944	-2	4	24683
5945	-2	4	24687
5946	-2	4	24691
5947	-2	4	24695
5948	-2	4	24699
5949	-4	6	24705
5950	-2	4	24709
5951	-2	4	24713
5952	-2	4	24717
5953	-2	4	24721
5954	-2	4	24725
5955	-2	4	24729
5956	-2	4	24733
5957	-2	4	24737
5958	-2	4	24741
5959	-2	4	24745
5960	-2	4	24749
5961	-2	4	24753
5962	-2	4	24757
5963	-2	4	24761
5964	-2	4	24765
5965	-2	4	24769
5966	-2	4	24773
5967	-2	4	24777
5968	-2	4	24781
5969	-2	4	24785
5970	-2	4	24789
5971	-2	4	24793
5972	-2	4	24797
5973	-2	4	24801
5974	-2	4	24805
5975	-2	4	24809
5976	-2	4	24813
5977	-2	4	24817
5978	-2	4	24821
5979	-4	6	24827
5980	-2	4	24831
5981	-2	4	24835
5982	-2	4	24839
5983	-2	4	24843
5984	-2	4	24847
5985	-2	4	24851
5986	-2	4	24855
5987	-2	4	24859
5988	-2	4	24863
5989	-2	4	24867
5990	-2	4	24871
5991	-2	4	24875
5992	-2	4	24879
5993	-2	4	24883
5994	-2	4	24887
5995	-2	4	24891
5996	-2	4	24895
5997	-2	4	24899
5998	-2	4	24903
5999	-2	4	24907
6000	-2	4	24911
6001	-2	4	24915
6002	-2	4	24919
6003	-4	6	24925
6004	-2	4	24929
6005	-2	4	24933
6006	-2	4	24937
6007	-2	4	24941
6008	-2	4	24945
6009	-2	4	24949
6010	-2	4	24953
6011	-2	4	24957
6012	-2	4	24961
6013	-2	4	24965
6014	-2	4	24969
6015	-2	4	24973
6016	-2	4	24977
6017	-2	4	24981
6018	-2	4	24985
6019	-2	4	24989
6020	-2	4	24993
6021	-2	4	24997
6022	-2	4	25001
6023	-4	6	25007
6024	-2	4	25011
6025	-4	6	25017
6026	-2	4	25021
6027	-4	6	25027
6028	-2	4	25031
6029	-2	4	25035
6030	-2	4	25039
6031	-2	4	25043
6032	-2	4	25047
6033	-2	4	25051
6034	-2	4	25055
6035	-2	4	25059
6036	-2	4	25063
6037	-2	4	25067
6038	-2	4	25071
6039	-2	4	25075
6040	-2	4	25079
6041	-2	4	25083
6042	-2	4	25087
6043	-2	4	25091
6044	-4	6	25097
6045	-2	4	25101
6046	-2	4	25105
6047	-2	4	25109
6048	-2	4	25113
6049	-2	4	25117
6050	-2	4	25121
6051	-2	4	25125
6052	-2	4	25129
6053	-2	4	25133
6054	-2	4	25137
6055	-4	6	25143
6056	-2	4	25147
6057	-2	4	25151
6058	-2	4	25155
6059	-2	4	25159
6060	-2	4	25163
6061	-2	4	25167
6062	-2	4	25171
6063	-2	4	25175
6064	-2	4	25179
6065	-2	4	25183
6066	-2	4	25187
6067	-2	4	25191
6068	-2	4	25195
6069	-2	4	25199
6070	-2	4	25203
6071	-2	4	25207
6072	-2	4	25211
6073	-4	6	25217
6074	-2	4	25221
6075	-2	4	25225
6076	-2	4	25229
6077	-2	4	25233
6078	-2	4	25237
6079	-2	4	25241
6080	-2	4	25245
6081	-2	4	25249
6082	-2	4	25253
6083	-2	4	25257
6084	-2	4	25261
6085	-2	4	25265
6086	-2	4	25269
6087	-2	4	25273
6088	-2	4	25277
6089	-2	4	25281
6090	-2	4	25285
6091	-2	4	25289
6092	-2	4	25293
6093	-2	4	25297
6094	-2	4	25301
6095	-2	4	25305
6096	-2	4	25309
6097	-2	4	25313
6098	-3	5	25318
6099	-2	4	25322
6100	-2	4	25326
6101	-2	4	25330
6102	-4	6	25336
6103	-2	4	25340
6104	-2	4	25344
6105	-2	4	25348
6106	-2	4	25352
6107	-2	4	25356
6108	-2	4	25360
6109	-2	4	25364
6110	-2	4	25368
6111	-2	4	25372
6112	-2	4	25376
6113	-3	5	25381
6114	-2	4	25385
6115	-2	4	25389
6116	-2	4	25393
6117	-2	4	25397
6118	-2	4	25401
6119	-2	4	25405
6120	-2	4	25409
6121	-2	4	25413
6122	-2	4	25417
6123	-2	4	25421
6124	-2	4	25425
6125	-2	4	25429
6126	-2	4	25433
6127	-2	4	25437
6128	-2	4	25441
6129	-2	4	25445
6130	-4	6	25451
6131	-2	4	25455
6132	-2	4	25459
6133	-2	4	25463
6134	-2	4	25467
6135	-2	4	25471
6136	-2	4	25475
6137	-2	4	25479
6138	-2	4	25483
6139	-2	4	25487
6140	-2	4	25491
6141	-4	6	25497
6142	-2	4	25501
6143	-2	4	25505
6144	-2	4	25509
6145	-2	4	25513
6146	-2	4	25517
6147	-2	4	25521
6148	-2	4	25525
6149	-2	4	25529
6150	-2	4	25533
6151	-2	4	25537
6152	-2	4	25541
6153	-2	4	25545
6154	-2	4	25549
6155	-2	4	25553
6156	-2	4	25557
6157	-2	4	25561
6158	-2	4	25565
6159	-2	4	25569
6160	-2	4	25573
6161	-2	4	25577
6162	-2	4	25581
6163	-2	4	25585
6164	-2	4	25589
6165	-2	4	25593
6166	-2	4	25597
6167	-2	4	25601
6168	-2	4	25605
6169	-2	4	25609
6170	-2	4	25613
6171	-2	4	25617
6172	-2	4	25621
6173	-2	4	25625
6174	-2	4	25629
6175	-2	4	25633
6176	-2	4	25637
6177	-2	4	25641
6178	-2	4	25645
6179	-2	4	25649
6180	-2	4	25653
6181	-2	4	25657
6182	-2	4	25661
6183	-2	4	25665
6184	-2	4	25669
6185	-2	4	25673
6186	-2	4	25677
6187	-2	4	25681
6188	-2	4	25685
6189	-2	4	25689
6190	-2	4	25693
6191	-2	4	25697
6192	-2	4	25701
6193	-2	4	25705
6194	-2	4	25709
6195	-2	4	25713
6196	-2	4	25717
6197	-2	4	25721
6198	-2	4	25725
6199	-2	4	25729
6200	-2	4	25733
6201	-2	4	25737
6202	-2	4	25741
6203	-2	4	25745
6204	-2	4	25749
6205	-2	4	25753
6206	-2	4	25757
6207	-2	4	25761
6208	-2	4	25765
6209	-2	4	25769
6210	-2	4	25773
6211	-2	4	25777
6212	-2	4	25781
6213	-2	4	25785
6214	-2	4	25789
6215	-2	4	25793
6216	-2	4	25797
6217	-2	4	25801
6218	-2	4	25805
6219	-2	4	25809
6220	-4	6	25815
6221	-4	6	25821
6222	-2	4	25825
6223	-2	4	25829
6224	-2	4	25833
6225	-2	4	25837
6226	-2	4	25841
6227	-2	4	25845
6228	-2	4	25849
6229	-2	4	25853
6230	-2	4	25857
6231	-2	4	25861
6232	-2	4	25865
6233	-2	4	25869
6234	-2	4	25873
6235	-2	4	25877
6236	-2	4	25881
6237	-2	4	25885
6238	-2	4	25889
6239	-2	4	25893
6240	-2	4	25897
6241	-2	4	25901
6242	-2	4	25905
6243	-2	4	25909
6244	-2	4	25913
6245	-2	4	25917
6246	-2	4	25921
6247	-2	4	25925
6248	-2	4	25929
6249	-2	4	25933
6250	-2	4	25937
6251	-2	4	25941
6252	-2	4	25945
6253	-2	4	25949
6254	-2	4	25953
6255	-2	4	25957
6256	-2	4	25961
6257	-2	4	25965
6258	-2	4	25969
6259	-2	4	25973
6260	-2	4	25977
6261	-3	5	25982
6262	-2	4	25986
6263	-2	4	25990
6264	-2	4	25994
6265	-2	4	25998
6266	-2	4	26002
6267	-2	4	26006
6268	-2	4	26010
6269	-2	4	26014
6270	-2	4	26018
6271	-2	4	26022
6272	-2	4	26026
6273	-2	4	26030
6274	-2	4	26034
6275	-2	4	26038
6276	-2	4	26042
6277	-4	6	26048
6278	-2	4	26052
6279	-2	4	26056
6280	-2	4	26060
6281	-2	4	26064
6282	-2	4	26068
6283	-2	4	26072
6284	-2	4	26076
6285	-2	4	26080
6286	-2	4	26084
6287	-2	4	26088
6288	-2	4	26092
6289	-2	4	26096
6290	-2	4	26100
6291	-2	4	26104
6292	-2	4	26108
6293	-2	4	26112
6294	-2	4	26116
6295	-2	4	26120
6296	-4	6	26126
6297	-2	4	26130
6298	-2	4	26134
6299	-2	4	26138
6300	-2	4	26142
6301	-2	4	26146
6302	-2	4	26150
6303	-2	4	26154
6304	-2	4	26158
6305	-2	4	26162
6306	-2	4	26166
6307	-2	4	26170
6308	-2	4	26174
6309	-2	4	26178
6310	-2	4	26182
6311	-2	4	26186
6312	-2	4	26190
6313	-2	4	26194
6314	-2	4	26198
6315	-4	6	26204
6316	-2	4	26208
6317	-2	4	26212
6318	-2	4	26216
6319	-2	4	26220
6320	-2	4	26224
6321	-2	4	26228
6322	-2	4	26232
6323	-2	4	26236
6324	-2	4	26240
6325	-2	4	26244
6326	-2	4	26248
6327	-2	4	26252
6328	-2	4	26256
6329	-2	4	26260
6330	-2	4	26264
6331	-2	4	26268
6332	-2	4	26272
6333	-2	4	26276
6334	-2	4	26280
6335	-2	4	26284
6336	-2	4	26288
6337	-2	4	26292
6338	-2	4	26296
6339	-2	4	26300
6340	-2	4	26304
6341	-2	4	26308
6342	-2	4	26312
6343	-4	6	26318
6344	-2	4	26322
6345	-2	4	26326
6346	-2	4	26330
6347	-2	4	26334
6348	-2	4	26338
6349	-2	4	26342
6350	-2	4	26346
6351	-2	4	26350
6352	-2	4	26354
6353	-2	4	26358
6354	-2	4	26362
6355	-2	4	26366
6356	-2	4	26370
6357	-4	6	26376
6358	-2	4	26380
6359	-2	4	26384
6360	-2	4	26388
6361	-2	4	26392
6362	-2	4	26396
6363	-2	4	26400
6364	-2	4	26404
6365	-2	4	26408
6366	-2	4	26412
6367	-2	4	26416
6368	-2	4	26420
6369	-2	4	26424
6370	-2	4	26428
6371	-2	4	26432
6372	-2	4	26436
6373	-2	4	26440
6374	-2	4	26444
6375	-2	4	26448
6376	-2	4	26452
6377	-2	4	26456
6378	-4	6	26462
6379	-2	4	26466
6380	-2	4	26470
6381	-2	4	26474
6382	-2	4	26478
6383	-2	4	26482
6384	-2	4	26486
6385	-2	4	26490
6386	-2	4	26494
6387	-2	4	26498
6388	-2	4	26502
6389	-2	4	26506
6390	-2	4	26510
6391	-2	4	26514
6392	-2	4	26518
6393	-4	6	26524
6394	-2	4	26528
6395	-2	4	26532
6396	-4	6	26538
6397	-2	4	26542
6398	-2	4	26546
6399	-2	4	26550
6400	-4	6	26556
6401	-2	4	26560
6402	-2	4	26564
6403	-2	4	26568
6404	-2	4	26572
6405	-3	5	26577
6406	-2	4	26581
6407	-2	4	26585
6408	-2	4	26589
6409	-2	4	26593
6410	-2	4	26597
6411	-2	4	26601
6412	-2	4	26605
6413	-2	4	26609
6414	-2	4	26613
6415	-2	4	26617
6416	-2	4	26621
6417	-2	4	26625
6418	-2	4	26629
6419	-2	4	26633
6420	-2	4	26637
6421	-2	4	26641
6422	-2	4	26645
6423	-2	4	26649
6424	-2	4	26653
6425	-2	4	26657
6426	-2	4	26661
6427	-2	4	26665
6428	-2	4	26669
6429	-2	4	26673
6430	-2	4	26677
6431	-4	6	26683
6432	-2	4	26687
6433	-2	4	26691
6434	-2	4	26695
6435	-2	4	26699
6436	-2	4	26703
6437	-2	4	26707
6438	-2	4	26711
6439	-2	4	26715
6440	-2	4	26719
6441	-2	4	26723
6442	-2	4	26727
6443	-2	4	26731
6444	-2	4	26735
6445	-2	4	26739
6446	-2	4	26743
6447	-2	4	26747
6448	-4	6	26753
6449	-2	4	26757
6450	-2	4	26761
6451	-2	4	26765
6452	-2	4	26769
6453	-2	4	26773
6454	-2	4	26777
6455	-2	4	26781
6456	-2	4	26785
6457	-2	4	26789
6458	-2	4	26793
6459	-2	4	26797
6460	-2	4	26801
6461	-2	4	26805
6462	-2	4	26809
6463	-2	4	26813
6464	-2	4	26817
6465	-2	4	26821
6466	-2	4	26825
6467	-4	6	26831
6468	-2	4	26835
6469	-2	4	26839
6470	-2	4	26843
6471	-2	4	26847
6472	-2	4	26851
6473	-2	4	26855
6474	-2	4	26859
6475	-2	4	26863
6476	-2	4	26867
6477	-2	4	26871
6478	-2	4	26875
6479	-2	4	26879
6480	-2	4	26883
6481	-2	4	26887
6482	-2	4	26891
6483	-2	4	26895
6484	-2	4	26899
6485	-2	4	26903
6486	-2	4	26907
6487	-2	4	26911
6488	-2	4	26915
6489	-2	4	26919
6490	-2	4	26923
6491	-2	4	26927
6492	-2	4	26931
6493	-2	4	26935
6494	-2	4	26939
6495	-2	4	26943
6496	-2	4	26947
6497	-2	4	26951
6498	-2	4	26955
6499	-2	4	26959
6500	-2	4	26963
6501	-2	4	26967
6502	-2	4	26971
6503	-2	4	26975
6504	-2	4	26979
6505	-2	4	26983
6506	-2	4	26987
6507	-2	4	26991
6508	-2	4	26995
6509	-2	4	26999
6510	-2	4	27003
6511	-2	4	27007
6512	-2	4	27011
6513	-2	4	27015
6514	-2	4	27019
6515	-4	6	27025
6516	-2	4	27029
6517	-2	4	27033
6518	-2	4	27037
6519	-2	4	27041
6520	-2	4	27045
6521	-2	4	27049
6522	-2	4	27053
6523	-2	4	27057
6524	-2	4	27061
6525	-2	4	27065
6526	-2	4	27069
6527	-2	4	27073
6528	-2	4	27077
6529	-2	4	27081
6530	-2	4	27085
6531	-2	4	27089
6532	-2	4	27093
6533	-2	4	27097
6534	-2	4	27101
6535	-2	4	27105
6536	-2	4	27109
6537	-2	4	27113
6538	-2	4	27117
6539	-2	4	27121
6540	-2	4	27125
6541	-2	4	27129
6542	-2	4	27133
6543	-2	4	27137
6544	-2	4	27141
6545	-2	4	27145
6546	-2	4	27149
6547	-2	4	27153
6548	-2	4	27157
6549	-2	4	27161
6550	-2	4	27165
6551	-2	4	27169
6552	-2	4	27173
6553	-2	4	27177
6554	-2	4	27181
6555	-2	4	27185
6556	-2	4	27189
6557	-2	4	27193
6558	-2	4	27197
6559	-2	4	27201
6560	-3	5	27206
6561	-2	4	27210
6562	-2	4	27214
6563	-2	4	27218
6564	-2	4	27222
6565	-2	4	27226
6566	-2	4	27230
6567	-2	4	27234
6568	-2	4	27238
6569	-3	5	27243
6570	-2	4	27247
6571	-2	4	27251
6572	-2	4	27255
6573	-2	4	27259
6574	-2	4	27263
6575	-2	4	27267
6576	-2	4	27271
6577	-2	4	27275
6578	-3	5	27280
6579	-2	4	27284
6580	-2	4	27288
6581	-2	4	27292
6582	-2	4	27296
6583	-2	4	27300
6584	-2	4	27304
6585	-2	4	27308
6586	-2	4	27312
6587	-2	4	27316
6588	-2	4	27320
6589	-2	4	27324
6590	-2	4	27328
6591	-2	4	27332
6592	-2	4	27336
6593	-2	4	27340
6594	-2	4	27344
6595	-2	4	27348
6596	-2	4	27352
6597	-2	4	27356
6598	-2	4	27360
6599	-2	4	27364
6600	-2	4	27368
6601	-2	4	27372
6602	-2	4	27376
6603	-2	4	27380
6604	-2	4	27384
6605	-2	4	27388
6606	-2	4	27392
6607	-2	4	27396
6608	-2	4	27400
6609	-2	4	27404
6610	-2	4	27408
6611	-4	6	27414
6612	-2	4	27418
6613	-2	4	27422
6614	-2	4	27426
6615	-2	4	27430
6616	-2	4	27434
6617	-2	4	27438
6618	-2	4	27442
6619	-2	4	27446
6620	-4	6	27452
6621	-2	4	27456
6622	-2	4	27460
6623	-2	4	27464
6624	-2	4	27468
6625	-2	4	27472
6626	-2	4	27476
6627	-2	4	27480
6628	-2	4	27484
6629	-2	4	27488
6630	-3	5	27493
6631	-4	6	27499
6632	-2	4	27503
6633	-4	6	27509
6634	-4	6	27515
6635	-3	5	27520
6636	-2	4	27524
6637	-2	4	27528
6638	-2	4	27532
6639	-2	4	27536
6640	-2	4	27540
6641	-2	4	27544
6642	-4	6	27550
6643	-2	4	27554
6644	-2	4	27558
6645	-4	6	27564
6646	-2	4	27568
6647	-2	4	27572
6648	-4	6	27578
6649	-2	4	27582
6650	-2	4	27586
6651	-2	4	27590
6652	-2	4	27594
6653	-2	4	27598
6654	-2	4	27602
6655	-2	4	27606
6656	-4	6	27612
6657	-2	4	27616
6658	-2	4	27620
6659	-2	4	27624
6660	-2	4	27628
6661	-2	4	27632
6662	-2	4	27636
6663	-2	4	27640
6664	-2	4	27644
6665	-2	4	27648
6666	-2	4	27652
6667	-2	4	27656
6668	-2	4	27660
6669	-2	4	27664
6670	-4	6	27670
6671	-2	4	27674
6672	-2	4	27678
6673	-2	4	27682
6674	-2	4	27686
6675	-2	4	27690
6676	-2	4	27694
6677	-2	4	27698
6678	-2	4	27702
6679	-2	4	27706
6680	-2	4	27710
6681	-2	4	27714
6682	-2	4	27718
6683	-2	4	27722
6684	-2	4	27726
6685	-2	4	27730
6686	-2	4	27734
6687	-2	4	27738
6688	-2	4	27742
6689	-3	5	27747
6690	-2	4	27751
6691	-2	4	27755
6692	-2	4	27759
6693	-2	4	27763
6694	-2	4	27767
6695	-2	4	27771
6696	-2	4	27775
6697	-2	4	27779
6698	-2	4	27783
6699	-2	4	27787
6700	-4	6	27793
6701	-2	4	27797
6702	-2	4	27801
6703	-2	4	27805
6704	-2	4	27809
6705	-2	4	27813
6706	-2	4	27817
6707	-2	4	27821
6708	-2	4	27825
6709	-2	4	27829
6710	-2	4	27833
6711	-2	4	27837
6712	-2	4	27841
6713	-2	4	27845
6714	-2	4	27849
6715	-2	4	27853
6716	-2	4	27857
6717	-2	4	27861
6718	-2	4	27865
6719	-2	4	27869
6720	-2	4	27873
6721	-2	4	27877
6722	-2	4	27881
6723	-2	4	27885
6724	-2	4	27889
6725	-4	6	27895
6726	-2	4	27899
6727	-2	4	27903
6728	-2	4	27907
6729	-2	4	27911
6730	-2	4	27915
6731	-2	4	27919
6732	-2	4	27923
6733	-2	4	27927
6734	-2	4	27931
6735	-2	4	27935
6736	-2	4	27939
6737	-2	4	27943
6738	-2	4	27947
6739	-2	4	27951
6740	-2	4	27955
6741	-2	4	27959
6742	-2	4	27963
6743	-2	4	27967
6744	-2	4	27971
6745	-2	4	27975
6746	-2	4	27979
6747	-2	4	27983
6748	-2	4	27987
6749	-2	4	27991
6750	-2	4	27995
6751	-2	4	27999
6752	-2	4	28003
6753	-2	4	28007
6754	-2	4	28011
6755	-2	4	28015
6756	-2	4	28019
6757	-2	4	28023
6758	-2	4	28027
6759	-2	4	28031
6760	-2	4	28035
6761	-2	4	28039
6762	-2	4	28043
6763	-2	4	28047
6764	-2	4	28051
6765	-2	4	28055
6766	-2	4	28059
6767	-2	4	28063
6768	-2	4	28067
6769	-2	4	28071
6770	-2	4	28075
6771	-2	4	28079
6772	-2	4	28083
6773	-2	4	28087
6774	-2	4	28091
6775	-4	6	28097
6776	-2	4	28101
6777	-2	4	28105
6778	-2	4	28109
6779	-2	4	28113
6780	-2	4	28117
6781	-2	4	28121
6782	-2	4	28125
6783	-2	4	28129
6784	-2	4	28133
6785	-2	4	28137
6786	-2	4	28141
6787	-2	4	28145
6788	-2	4	28149
6789	-2	4	28153
6790	-4	6	28159
6791	-2	4	28163
6792	-4	6	28169
6793	-2	4	28173
6794	-2	4	28177
6795	-2	4	28181
6796	-2	4	28185
6797	-2	4	28189
6798	-2	4	28193
6799	-2	4	28197
6800	-4	6	28203
6801	-4	6	28209
6802	-2	4	28213
6803	-2	4	28217
6804	-3	5	28222
6805	-2	4	28226
6806	-2	4	28230
6807	-2	4	28234
6808	-2	4	28238
6809	-2	4	28242
6810	-2	4	28246
6811	-2	4	28250
6812	-4	6	28256
6813	-2	4	28260
6814	-2	4	28264
6815	-2	4	28268
6816	-2	4	28272
6817	-2	4	28276
6818	-2	4	28280
6819	-2	4	28284
6820	-2	4	28288
6821	-2	4	28292
6822	-2	4	28296
6823	-2	4	28300
6824	-2	4	28304
6825	-2	4	28308
6826	-2	4	28312
6827	-2	4	28316
6828	-2	4	28320
6829	-2	4	28324
6830	-2	4	28328
6831	-2	4	28332
6832	-2	4	28336
6833	-2	4	28340
6834	-2	4	28344
6835	-2	4	28348
6836	-3	5	28353
6837	-2	4	28357
6838	-2	4	28361
6839	-2	4	28365
6840	-2	4	28369
6841	-2	4	28373
6842	-2	4	28377
6843	-2	4	28381
6844	-2	4	28385
6845	-2	4	28389
6846	-2	4	28393
6847	-2	4	28397
6848	-2	4	28401
6849	-2	4	28405
6850	-2	4	28409
6851	-2	4	28413
6852	-4	6	28419
6853	-2	4	28423
6854	-2	4	28427
6855	-2	4	28431
6856	-2	4	28435
6857	-2	4	28439
6858	-2	4	28443
6859	-2	4	28447
6860	-2	4	28451
6861	-2	4	28455
6862	-4	6	28461
6863	-2	4	28465
6864	-2	4	28469
6865	-2	4	28473
6866	-2	4	28477
6867	-2	4	28481
6868	-2	4	28485
6869	-2	4	28489
6870	-2	4	28493
6871	-2	4	28497
6872	-2	4	28501
6873	-2	4	28505
6874	-2	4	28509
6875	-2	4	28513
6876	-2	4	28517
6877	-2	4	28521
6878	-2	4	28525
6879	-2	4	28529
6880	-2	4	28533
6881	-2	4	28537
6882	-2	4	28541
6883	-2	4	28545
6884	-2	4	28549
6885	-2	4	28553
6886	-2	4	28557
6887	-2	4	28561
6888	-2	4	28565
6889	-4	6	28571
6890	-2	4	28575
6891	-2	4	28579
6892	-2	4	28583
6893	-2	4	28587
6894	-2	4	28591
6895	-2	4	28595
6896	-2	4	28599
6897	-2	4	28603
6898	-2	4	28607
6899	-2	4	28611
6900	-2	4	28615
6901	-2	4	28619
6902	-2	4	28623
6903	-2	4	28627
6904	-2	4	28631
6905	-2	4	28635
6906	-2	4	28639
6907	-2	4	28643
6908	-2	4	28647
6909	-2	4	28651
6910	-2	4	28655
6911	-2	4	28659
6912	-2	4	28663
6913	-2	4	28667
6914	-3	5	28672
6915	-2	4	28676
6916	-2	4	28680
6917	-2	4	28684
6918	-2	4	28688
6919	-2	4	28692
6920	-2	4	28696
6921	-2	4	28700
6922	-2	4	28704
6923	-2	4	28708
6924	-2	4	28712
6925	-2	4	28716
6926	-2	4	28720
6927	-2	4	28724
6928	-2	4	28728
6929	-2	4	28732
6930	-2	4	28736
6931	-2	4	28740
6932	-2	4	28744
6933	-2	4	28748
6934	-4	6	28754
6935	-2	4	28758
6936	-2	4	28762
6937	-2	4	28766
6938	-2	4	28770
6939	-2	4	28774
6940	-2	4	28778
6941	-2	4	28782
6942	-2	4	28786
6943	-2	4	28790
6944	-2	4	28794
6945	-2	4	28798
6946	-2	4	28802
6947	-2	4	28806
6948	-2	4	28810
6949	-2	4	28814
6950	-2	4	28818
6951	-4	6	28824
6952	-2	4	28828
6953	-2	4	28832
6954	-2	4	28836
6955	-2	4	28840
6956	-2	4	28844
6957	-2	4	28848
6958	-2	4	28852
6959	-6	8	28860
6960	-2	4	28864
6961	-2	4	28868
6962	-2	4	28872
6963	-2	4	28876
6964	-2	4	28880
6965	-2	4	28884
6966	-2	4	28888
6967	-2	4	28892
6968	-2	4	28896
6969	-2	4	28900
6970	-2	4	28904
6971	-2	4	28908
6972	-2	4	28912
6973	-2	4	28916
6974	-2	4	28920
6975	-2	4	28924
6976	-2	4	28928
6977	-2	4	28932
6978	-2	4	28936
6979	-2	4	28940
6980	-2	4	28944
6981	-2	4	28948
6982	-2	4	28952
6983	-2	4	28956
6984	-2	4	28960
6985	-2	4	28964
6986	-2	4	28968
6987	-2	4	28972
6988	-2	4	28976
6989	-2	4	28980
6990	-2	4	28984
6991	-2	4	28988
6992	-2	4	28992
6993	-2	4	28996
6994	-2	4	29000
6995	-2	4	29004
6996	-6	8	29012
6997	-2	4	29016
6998	-4	6	29022
6999	-2	4	29026
7000	-2	4	29030
7001	-2	4	29034
7002	-2	4	29038
7003	-2	4	29042
7004	-2	4	29046
7005	-2	4	29050
7006	-2	4	29054
7007	-2	4	29058
7008	-2	4	29062
7009	-2	4	29066
7010	-2	4	29070
7011	-2	4	29074
7012	-2	4	29078
7013	-2	4	29082
7014	-2	4	29086
7015	-2	4	29090
7016	-2	4	29094
7017	-2	4	29098
7018	-2	4	29102
7019	-2	4	29106
7020	-2	4	29110
7021	-2	4	29114
7022	-2	4	29118
7023	-2	4	29122
7024	-2	4	29126
7025	-3	5	29131
7026	-2	4	29135
7027	-2	4	29139
7028	-2	4	29143
7029	-2	4	29147
7030	-2	4	29151
7031	-3	5	29156
7032	-2	4	29160
7033	-2	4	29164
7034	-2	4	29168
7035	-2	4	29172
7036	-2	4	29176
7037	-4	6	29182
7038	-2	4	29186
7039	-2	4	29190
7040	-2	4	29194
7041	-2	4	29198
7042	-2	4	29202
7043	-2	4	29206
7044	-2	4	29210
7045	-2	4	29214
7046	-2	4	29218
7047	-2	4	29222
7048	-2	4	29226
7049	-2	4	29230
7050	-3	5	29235
7051	-2	4	29239
7052	-2	4	29243
7053	-2	4	29247
7054	-2	4	29251
7055	-4	6	29257
7056	-2	4	29261
7057	-2	4	29265
7058	-2	4	29269
7059	-2	4	29273
7060	-2	4	29277
7061	-2	4	29281
7062	-2	4	29285
7063	-2	4	29289
7064	-2	4	29293
7065	-2	4	29297
7066	-2	4	29301
7067	-2	4	29305
7068	-2	4	29309
7069	-2	4	29313
7070	-2	4	29317
7071	-2	4	29321
7072	-2	4	29325
7073	-2	4	29329
7074	-2	4	29333
7075	-4	6	29339
7076	-2	4	29343
