Episode	Accumulated Reward	Length	Steps
4862	-2	4	20256
4863	-2	4	20260
4864	-4	6	20266
4865	-2	4	20270
4866	-2	4	20274
4867	-2	4	20278
4868	-2	4	20282
4869	-2	4	20286
4870	-4	6	20292
4871	-2	4	20296
4872	-2	4	20300
4873	-2	4	20304
4874	-2	4	20308
4875	-2	4	20312
4876	-2	4	20316
4877	-2	4	20320
4878	-2	4	20324
4879	-2	4	20328
4880	-2	4	20332
4881	-2	4	20336
4882	-2	4	20340
4883	-2	4	20344
4884	-2	4	20348
4885	-2	4	20352
4886	-2	4	20356
4887	-2	4	20360
4888	-2	4	20364
4889	-2	4	20368
4890	-2	4	20372
4891	-2	4	20376
4892	-2	4	20380
4893	-2	4	20384
4894	-2	4	20388
4895	-2	4	20392
4896	-2	4	20396
4897	-2	4	20400
4898	-2	4	20404
4899	-2	4	20408
4900	-2	4	20412
4901	-2	4	20416
4902	-2	4	20420
4903	-2	4	20424
4904	-2	4	20428
4905	-2	4	20432
4906	-2	4	20436
4907	-2	4	20440
4908	-2	4	20444
4909	-2	4	20448
4910	-2	4	20452
4911	-2	4	20456
4912	-2	4	20460
4913	-2	4	20464
4914	-2	4	20468
4915	-2	4	20472
4916	-2	4	20476
4917	-2	4	20480
4918	-2	4	20484
4919	-2	4	20488
4920	-2	4	20492
4921	-2	4	20496
4922	-2	4	20500
4923	-2	4	20504
4924	-2	4	20508
4925	-3	5	20513
4926	-2	4	20517
4927	-2	4	20521
4928	-2	4	20525
4929	-4	6	20531
4930	-2	4	20535
4931	-2	4	20539
4932	-2	4	20543
4933	-2	4	20547
4934	-4	6	20553
4935	-2	4	20557
4936	-2	4	20561
4937	-2	4	20565
4938	-2	4	20569
4939	-2	4	20573
4940	-2	4	20577
4941	-2	4	20581
4942	-2	4	20585
4943	-4	6	20591
4944	-2	4	20595
4945	-2	4	20599
4946	-2	4	20603
4947	-2	4	20607
4948	-2	4	20611
4949	-2	4	20615
4950	-2	4	20619
4951	-2	4	20623
4952	-2	4	20627
4953	-2	4	20631
4954	-2	4	20635
4955	-2	4	20639
4956	-2	4	20643
4957	-2	4	20647
4958	-2	4	20651
4959	-4	6	20657
4960	-2	4	20661
4961	-2	4	20665
4962	-2	4	20669
4963	-2	4	20673
4964	-2	4	20677
4965	-2	4	20681
4966	-2	4	20685
4967	-2	4	20689
4968	-2	4	20693
4969	-2	4	20697
4970	-2	4	20701
4971	-2	4	20705
4972	-2	4	20709
4973	-2	4	20713
4974	-2	4	20717
4975	-2	4	20721
4976	-2	4	20725
4977	-2	4	20729
4978	-2	4	20733
4979	-2	4	20737
4980	-2	4	20741
4981	-2	4	20745
4982	-2	4	20749
4983	-2	4	20753
4984	-2	4	20757
4985	-4	6	20763
4986	-2	4	20767
4987	-2	4	20771
4988	-4	6	20777
4989	-2	4	20781
4990	-2	4	20785
4991	-2	4	20789
4992	-2	4	20793
4993	-2	4	20797
4994	-2	4	20801
4995	-2	4	20805
4996	-4	6	20811
4997	-2	4	20815
4998	-2	4	20819
4999	-2	4	20823
5000	-2	4	20827
5001	-2	4	20831
5002	-2	4	20835
5003	-2	4	20839
5004	-4	6	20845
5005	-2	4	20849
5006	-4	6	20855
5007	-2	4	20859
5008	-2	4	20863
5009	-2	4	20867
5010	-2	4	20871
5011	-2	4	20875
5012	-2	4	20879
5013	-2	4	20883
5014	-2	4	20887
5015	-2	4	20891
5016	-2	4	20895
5017	-2	4	20899
5018	-2	4	20903
5019	-2	4	20907
5020	-2	4	20911
5021	-2	4	20915
5022	-2	4	20919
5023	-2	4	20923
5024	-2	4	20927
5025	-2	4	20931
5026	-2	4	20935
5027	-2	4	20939
5028	-2	4	20943
5029	-3	5	20948
5030	-2	4	20952
5031	-2	4	20956
5032	-2	4	20960
5033	-2	4	20964
5034	-2	4	20968
5035	-2	4	20972
5036	-2	4	20976
5037	-2	4	20980
5038	-2	4	20984
5039	-2	4	20988
5040	-2	4	20992
5041	-2	4	20996
5042	-2	4	21000
5043	-2	4	21004
5044	-2	4	21008
5045	-2	4	21012
5046	-2	4	21016
5047	-2	4	21020
5048	-2	4	21024
5049	-2	4	21028
5050	-2	4	21032
5051	-2	4	21036
5052	-2	4	21040
5053	-2	4	21044
5054	-2	4	21048
5055	-2	4	21052
5056	-2	4	21056
5057	-2	4	21060
5058	-2	4	21064
5059	-2	4	21068
5060	-2	4	21072
5061	-2	4	21076
5062	-2	4	21080
5063	-2	4	21084
5064	-2	4	21088
5065	-2	4	21092
5066	-2	4	21096
5067	-2	4	21100
5068	-2	4	21104
5069	-2	4	21108
5070	-2	4	21112
5071	-2	4	21116
5072	-2	4	21120
5073	-2	4	21124
5074	-2	4	21128
5075	-2	4	21132
5076	-2	4	21136
5077	-2	4	21140
5078	-2	4	21144
5079	-2	4	21148
5080	-2	4	21152
5081	-2	4	21156
5082	-2	4	21160
5083	-2	4	21164
5084	-2	4	21168
5085	-2	4	21172
5086	-2	4	21176
5087	-2	4	21180
5088	-2	4	21184
5089	-2	4	21188
5090	-2	4	21192
5091	-2	4	21196
5092	-2	4	21200
5093	-2	4	21204
5094	-2	4	21208
5095	-2	4	21212
5096	-2	4	21216
5097	-2	4	21220
5098	-3	5	21225
5099	-2	4	21229
5100	-2	4	21233
5101	-2	4	21237
5102	-2	4	21241
5103	-2	4	21245
5104	-2	4	21249
5105	-2	4	21253
5106	-2	4	21257
5107	-4	6	21263
5108	-2	4	21267
5109	-2	4	21271
5110	-2	4	21275
5111	-2	4	21279
5112	-2	4	21283
5113	-2	4	21287
5114	-2	4	21291
5115	-2	4	21295
5116	-2	4	21299
5117	-2	4	21303
5118	-2	4	21307
5119	-2	4	21311
5120	-2	4	21315
5121	-2	4	21319
5122	-2	4	21323
5123	-2	4	21327
5124	-2	4	21331
5125	-2	4	21335
5126	-2	4	21339
5127	-2	4	21343
5128	-2	4	21347
5129	-2	4	21351
5130	-2	4	21355
5131	-2	4	21359
5132	-5	7	21366
5133	-2	4	21370
5134	-2	4	21374
5135	-2	4	21378
5136	-2	4	21382
5137	-2	4	21386
5138	-4	6	21392
5139	-2	4	21396
5140	-2	4	21400
5141	-4	6	21406
5142	-2	4	21410
5143	-2	4	21414
5144	-2	4	21418
5145	-2	4	21422
5146	-2	4	21426
5147	-2	4	21430
5148	-2	4	21434
5149	-2	4	21438
5150	-2	4	21442
5151	-2	4	21446
5152	-2	4	21450
5153	-2	4	21454
5154	-2	4	21458
5155	-2	4	21462
5156	-2	4	21466
5157	-2	4	21470
5158	-2	4	21474
5159	-2	4	21478
5160	-2	4	21482
5161	-2	4	21486
5162	-2	4	21490
5163	-4	6	21496
5164	-2	4	21500
5165	-2	4	21504
5166	-2	4	21508
5167	-2	4	21512
5168	-2	4	21516
5169	-2	4	21520
5170	-2	4	21524
5171	-2	4	21528
5172	-2	4	21532
5173	-2	4	21536
5174	-2	4	21540
5175	-2	4	21544
5176	-2	4	21548
5177	-2	4	21552
5178	-2	4	21556
5179	-2	4	21560
5180	-2	4	21564
5181	-2	4	21568
5182	-2	4	21572
5183	-2	4	21576
5184	-2	4	21580
5185	-2	4	21584
5186	-2	4	21588
5187	-2	4	21592
5188	-2	4	21596
5189	-2	4	21600
5190	-2	4	21604
5191	-2	4	21608
5192	-2	4	21612
5193	-2	4	21616
5194	-2	4	21620
5195	-2	4	21624
5196	-2	4	21628
5197	-2	4	21632
5198	-2	4	21636
5199	-2	4	21640
5200	-2	4	21644
5201	-2	4	21648
5202	-2	4	21652
5203	-2	4	21656
5204	-2	4	21660
5205	-4	6	21666
5206	-2	4	21670
5207	-2	4	21674
5208	-2	4	21678
5209	-2	4	21682
5210	-2	4	21686
5211	-2	4	21690
5212	-2	4	21694
5213	-2	4	21698
5214	-2	4	21702
5215	-2	4	21706
5216	-2	4	21710
5217	-2	4	21714
5218	-2	4	21718
5219	-2	4	21722
5220	-2	4	21726
5221	-2	4	21730
5222	-2	4	21734
5223	-2	4	21738
5224	-2	4	21742
5225	-2	4	21746
5226	-2	4	21750
5227	-2	4	21754
5228	-2	4	21758
5229	-2	4	21762
5230	-2	4	21766
5231	-2	4	21770
5232	-2	4	21774
5233	-2	4	21778
5234	-2	4	21782
5235	-2	4	21786
5236	-2	4	21790
5237	-2	4	21794
5238	-2	4	21798
5239	-2	4	21802
5240	-2	4	21806
5241	-4	6	21812
5242	-2	4	21816
5243	-2	4	21820
5244	-2	4	21824
5245	-2	4	21828
5246	-2	4	21832
5247	-2	4	21836
5248	-2	4	21840
5249	-2	4	21844
5250	-2	4	21848
5251	-2	4	21852
5252	-4	6	21858
5253	-2	4	21862
5254	-2	4	21866
5255	-2	4	21870
5256	-2	4	21874
5257	-2	4	21878
5258	-2	4	21882
5259	-2	4	21886
5260	-2	4	21890
5261	-2	4	21894
5262	-2	4	21898
5263	-4	6	21904
5264	-2	4	21908
5265	-2	4	21912
5266	-2	4	21916
5267	-2	4	21920
5268	-2	4	21924
5269	-2	4	21928
5270	-2	4	21932
5271	-2	4	21936
5272	-2	4	21940
5273	-2	4	21944
5274	-2	4	21948
5275	-2	4	21952
5276	-2	4	21956
5277	-2	4	21960
5278	-2	4	21964
5279	-2	4	21968
5280	-2	4	21972
5281	-2	4	21976
5282	-2	4	21980
5283	-2	4	21984
5284	-2	4	21988
5285	-4	6	21994
5286	-2	4	21998
5287	-2	4	22002
5288	-2	4	22006
5289	-2	4	22010
5290	-2	4	22014
5291	-4	6	22020
5292	-2	4	22024
5293	-2	4	22028
5294	-2	4	22032
5295	-2	4	22036
5296	-2	4	22040
5297	-2	4	22044
5298	-2	4	22048
5299	-2	4	22052
5300	-3	5	22057
5301	-2	4	22061
5302	-2	4	22065
5303	-2	4	22069
5304	-2	4	22073
5305	-2	4	22077
5306	-2	4	22081
5307	-2	4	22085
5308	-2	4	22089
5309	-2	4	22093
5310	-4	6	22099
5311	-2	4	22103
5312	-2	4	22107
5313	-2	4	22111
5314	-2	4	22115
5315	-2	4	22119
5316	-2	4	22123
5317	-2	4	22127
5318	-2	4	22131
5319	-2	4	22135
5320	-2	4	22139
5321	-2	4	22143
5322	-2	4	22147
5323	-2	4	22151
5324	-2	4	22155
5325	-2	4	22159
5326	-2	4	22163
5327	-2	4	22167
5328	-2	4	22171
5329	-2	4	22175
5330	-2	4	22179
5331	-2	4	22183
5332	-2	4	22187
5333	-2	4	22191
5334	-2	4	22195
5335	-2	4	22199
5336	-2	4	22203
5337	-2	4	22207
5338	-2	4	22211
5339	-2	4	22215
5340	-2	4	22219
5341	-2	4	22223
5342	-2	4	22227
5343	-4	6	22233
5344	-2	4	22237
5345	-2	4	22241
5346	-2	4	22245
5347	-2	4	22249
5348	-2	4	22253
5349	-2	4	22257
5350	-2	4	22261
5351	-2	4	22265
5352	-2	4	22269
5353	-2	4	22273
5354	-2	4	22277
5355	-2	4	22281
5356	-2	4	22285
5357	-2	4	22289
5358	-2	4	22293
5359	-2	4	22297
5360	-2	4	22301
5361	-2	4	22305
5362	-2	4	22309
5363	-2	4	22313
5364	-2	4	22317
5365	-2	4	22321
5366	-2	4	22325
5367	-2	4	22329
5368	-2	4	22333
5369	-2	4	22337
5370	-2	4	22341
5371	-4	6	22347
5372	-2	4	22351
5373	-2	4	22355
5374	-4	6	22361
5375	-2	4	22365
5376	-2	4	22369
5377	-2	4	22373
5378	-2	4	22377
5379	-2	4	22381
5380	-2	4	22385
5381	-2	4	22389
5382	-2	4	22393
5383	-2	4	22397
5384	-2	4	22401
5385	-2	4	22405
5386	-2	4	22409
5387	-2	4	22413
5388	-2	4	22417
5389	-2	4	22421
5390	-4	6	22427
5391	-2	4	22431
5392	-2	4	22435
5393	-2	4	22439
5394	-2	4	22443
5395	-2	4	22447
5396	-2	4	22451
5397	-2	4	22455
5398	-2	4	22459
5399	-2	4	22463
5400	-2	4	22467
5401	-2	4	22471
5402	-2	4	22475
5403	-2	4	22479
5404	-2	4	22483
5405	-4	6	22489
5406	-2	4	22493
5407	-2	4	22497
5408	-3	5	22502
5409	-2	4	22506
5410	-2	4	22510
5411	-2	4	22514
5412	-2	4	22518
5413	-2	4	22522
5414	-2	4	22526
5415	-4	6	22532
5416	-2	4	22536
5417	-2	4	22540
5418	-2	4	22544
5419	-2	4	22548
5420	-2	4	22552
5421	-2	4	22556
5422	-3	5	22561
5423	-2	4	22565
5424	-2	4	22569
5425	-2	4	22573
5426	-2	4	22577
5427	-2	4	22581
5428	-2	4	22585
5429	-2	4	22589
5430	-2	4	22593
5431	-2	4	22597
5432	-2	4	22601
5433	-2	4	22605
5434	-2	4	22609
5435	-2	4	22613
5436	-2	4	22617
5437	-2	4	22621
5438	-2	4	22625
5439	-2	4	22629
5440	-2	4	22633
5441	-2	4	22637
5442	-5	7	22644
5443	-2	4	22648
5444	-2	4	22652
5445	-2	4	22656
5446	-2	4	22660
5447	-2	4	22664
5448	-2	4	22668
5449	-2	4	22672
5450	-2	4	22676
5451	-2	4	22680
5452	-2	4	22684
5453	-2	4	22688
5454	-2	4	22692
5455	-2	4	22696
5456	-2	4	22700
5457	-2	4	22704
5458	-2	4	22708
5459	-2	4	22712
5460	-2	4	22716
5461	-3	5	22721
5462	-2	4	22725
5463	-2	4	22729
5464	-2	4	22733
5465	-2	4	22737
5466	-2	4	22741
5467	-2	4	22745
5468	-2	4	22749
5469	-2	4	22753
5470	-2	4	22757
5471	-2	4	22761
5472	-2	4	22765
5473	-2	4	22769
5474	-2	4	22773
5475	-2	4	22777
5476	-4	6	22783
5477	-2	4	22787
5478	-2	4	22791
5479	-2	4	22795
5480	-2	4	22799
5481	-2	4	22803
5482	-2	4	22807
5483	-2	4	22811
5484	-2	4	22815
5485	-2	4	22819
5486	-2	4	22823
5487	-2	4	22827
5488	-2	4	22831
5489	-2	4	22835
5490	-2	4	22839
5491	-2	4	22843
5492	-2	4	22847
5493	-2	4	22851
5494	-2	4	22855
5495	-2	4	22859
5496	-2	4	22863
5497	-2	4	22867
5498	-2	4	22871
5499	-2	4	22875
5500	-2	4	22879
5501	-2	4	22883
5502	-2	4	22887
5503	-2	4	22891
5504	-2	4	22895
5505	-2	4	22899
5506	-2	4	22903
5507	-2	4	22907
5508	-4	6	22913
5509	-2	4	22917
5510	-2	4	22921
5511	-2	4	22925
5512	-2	4	22929
5513	-2	4	22933
5514	-2	4	22937
5515	-2	4	22941
5516	-2	4	22945
5517	-2	4	22949
5518	-2	4	22953
5519	-2	4	22957
5520	-2	4	22961
5521	-2	4	22965
5522	-2	4	22969
5523	-2	4	22973
5524	-2	4	22977
5525	-2	4	22981
5526	-2	4	22985
5527	-2	4	22989
5528	-2	4	22993
5529	-2	4	22997
5530	-4	6	23003
5531	-2	4	23007
5532	-4	6	23013
5533	-2	4	23017
5534	-2	4	23021
5535	-2	4	23025
5536	-2	4	23029
5537	-2	4	23033
5538	-2	4	23037
5539	-2	4	23041
5540	-2	4	23045
5541	-2	4	23049
5542	-2	4	23053
5543	-2	4	23057
5544	-4	6	23063
5545	-2	4	23067
5546	-2	4	23071
5547	-2	4	23075
5548	-2	4	23079
5549	-2	4	23083
5550	-2	4	23087
5551	-2	4	23091
5552	-2	4	23095
5553	-2	4	23099
5554	-2	4	23103
5555	-2	4	23107
5556	-2	4	23111
5557	-2	4	23115
5558	-2	4	23119
5559	-2	4	23123
5560	-4	6	23129
5561	-2	4	23133
5562	-2	4	23137
5563	-2	4	23141
5564	-4	6	23147
5565	-2	4	23151
5566	-2	4	23155
5567	-2	4	23159
5568	-2	4	23163
5569	-2	4	23167
5570	-2	4	23171
5571	-2	4	23175
5572	-2	4	23179
5573	-2	4	23183
5574	-2	4	23187
5575	-2	4	23191
5576	-2	4	23195
5577	-2	4	23199
5578	-2	4	23203
5579	-2	4	23207
5580	-2	4	23211
5581	-2	4	23215
5582	-2	4	23219
5583	-2	4	23223
5584	-2	4	23227
5585	-2	4	23231
5586	-2	4	23235
5587	-2	4	23239
5588	-2	4	23243
5589	-2	4	23247
5590	-2	4	23251
5591	-2	4	23255
5592	-2	4	23259
5593	-2	4	23263
5594	-2	4	23267
5595	-2	4	23271
5596	-2	4	23275
5597	-2	4	23279
5598	-2	4	23283
5599	-2	4	23287
5600	-6	8	23295
5601	-2	4	23299
5602	-4	6	23305
5603	-2	4	23309
5604	-2	4	23313
5605	-2	4	23317
5606	-2	4	23321
5607	-2	4	23325
5608	-2	4	23329
5609	-2	4	23333
5610	-2	4	23337
5611	-2	4	23341
5612	-2	4	23345
5613	-2	4	23349
5614	-2	4	23353
5615	-2	4	23357
5616	-2	4	23361
5617	-2	4	23365
5618	-2	4	23369
5619	-2	4	23373
5620	-2	4	23377
5621	-2	4	23381
5622	-2	4	23385
5623	-2	4	23389
5624	-2	4	23393
5625	-2	4	23397
5626	-2	4	23401
5627	-2	4	23405
5628	-2	4	23409
5629	-2	4	23413
5630	-2	4	23417
5631	-2	4	23421
5632	-2	4	23425
5633	-2	4	23429
5634	-2	4	23433
5635	-2	4	23437
5636	-2	4	23441
5637	-2	4	23445
5638	-2	4	23449
5639	-2	4	23453
5640	-2	4	23457
5641	-2	4	23461
5642	-2	4	23465
5643	-2	4	23469
5644	-2	4	23473
5645	-2	4	23477
5646	-2	4	23481
5647	-2	4	23485
5648	-2	4	23489
5649	-2	4	23493
5650	-2	4	23497
5651	-2	4	23501
5652	-2	4	23505
5653	-2	4	23509
5654	-2	4	23513
5655	-2	4	23517
5656	-6	8	23525
5657	-3	5	23530
5658	-2	4	23534
5659	-2	4	23538
5660	-2	4	23542
5661	-2	4	23546
5662	-2	4	23550
5663	-2	4	23554
5664	-2	4	23558
5665	-2	4	23562
5666	-2	4	23566
5667	-2	4	23570
5668	-2	4	23574
5669	-2	4	23578
5670	-2	4	23582
5671	-2	4	23586
5672	-2	4	23590
5673	-2	4	23594
5674	-2	4	23598
5675	-2	4	23602
5676	-2	4	23606
5677	-2	4	23610
5678	-4	6	23616
5679	-2	4	23620
5680	-2	4	23624
5681	-2	4	23628
5682	-2	4	23632
5683	-2	4	23636
5684	-2	4	23640
5685	-2	4	23644
5686	-4	6	23650
5687	-2	4	23654
5688	-2	4	23658
5689	-6	8	23666
5690	-2	4	23670
5691	-2	4	23674
5692	-2	4	23678
5693	-2	4	23682
5694	-2	4	23686
5695	-2	4	23690
5696	-2	4	23694
5697	-2	4	23698
5698	-2	4	23702
5699	-2	4	23706
5700	-2	4	23710
5701	-2	4	23714
5702	-2	4	23718
5703	-2	4	23722
5704	-2	4	23726
5705	-2	4	23730
5706	-2	4	23734
5707	-2	4	23738
5708	-2	4	23742
5709	-2	4	23746
5710	-2	4	23750
5711	-2	4	23754
5712	-2	4	23758
5713	-2	4	23762
5714	-2	4	23766
5715	-2	4	23770
5716	-2	4	23774
5717	-2	4	23778
5718	-2	4	23782
5719	-2	4	23786
5720	-2	4	23790
5721	-2	4	23794
5722	-2	4	23798
5723	-2	4	23802
5724	-2	4	23806
5725	-2	4	23810
5726	-2	4	23814
5727	-2	4	23818
5728	-2	4	23822
5729	-2	4	23826
5730	-2	4	23830
5731	-2	4	23834
5732	-2	4	23838
5733	-2	4	23842
5734	-4	6	23848
5735	-2	4	23852
5736	-2	4	23856
5737	-2	4	23860
5738	-2	4	23864
5739	-2	4	23868
5740	-3	5	23873
5741	-4	6	23879
5742	-2	4	23883
5743	-2	4	23887
5744	-2	4	23891
5745	-2	4	23895
5746	-2	4	23899
5747	-2	4	23903
5748	-2	4	23907
5749	-2	4	23911
5750	-4	6	23917
5751	-2	4	23921
5752	-4	6	23927
5753	-2	4	23931
5754	-2	4	23935
5755	-2	4	23939
5756	-2	4	23943
5757	-2	4	23947
5758	-2	4	23951
5759	-2	4	23955
5760	-2	4	23959
5761	-2	4	23963
5762	-2	4	23967
5763	-2	4	23971
5764	-2	4	23975
5765	-2	4	23979
5766	-2	4	23983
5767	-2	4	23987
5768	-2	4	23991
5769	-2	4	23995
5770	-2	4	23999
5771	-2	4	24003
5772	-2	4	24007
5773	-2	4	24011
5774	-2	4	24015
5775	-2	4	24019
5776	-2	4	24023
5777	-2	4	24027
5778	-2	4	24031
5779	-2	4	24035
5780	-2	4	24039
5781	-4	6	24045
5782	-2	4	24049
5783	-2	4	24053
5784	-2	4	24057
5785	-2	4	24061
5786	-2	4	24065
5787	-4	6	24071
5788	-2	4	24075
5789	-2	4	24079
5790	-2	4	24083
5791	-2	4	24087
5792	-2	4	24091
5793	-2	4	24095
5794	-2	4	24099
5795	-2	4	24103
5796	-2	4	24107
5797	-2	4	24111
5798	-4	6	24117
5799	-2	4	24121
5800	-2	4	24125
5801	-2	4	24129
5802	-4	6	24135
5803	-2	4	24139
5804	-2	4	24143
5805	-4	6	24149
5806	-2	4	24153
5807	-2	4	24157
5808	-2	4	24161
5809	-2	4	24165
5810	-2	4	24169
5811	-2	4	24173
5812	-2	4	24177
5813	-2	4	24181
5814	-2	4	24185
5815	-2	4	24189
5816	-2	4	24193
5817	-2	4	24197
5818	-2	4	24201
5819	-2	4	24205
5820	-2	4	24209
5821	-2	4	24213
5822	-2	4	24217
5823	-2	4	24221
5824	-2	4	24225
5825	-2	4	24229
5826	-2	4	24233
5827	-2	4	24237
5828	-2	4	24241
5829	-2	4	24245
5830	-4	6	24251
5831	-2	4	24255
5832	-2	4	24259
5833	-3	5	24264
5834	-2	4	24268
5835	-2	4	24272
5836	-2	4	24276
5837	-2	4	24280
5838	-4	6	24286
5839	-2	4	24290
5840	-2	4	24294
5841	-2	4	24298
5842	-2	4	24302
5843	-2	4	24306
5844	-2	4	24310
5845	-2	4	24314
5846	-2	4	24318
5847	-2	4	24322
5848	-2	4	24326
5849	-2	4	24330
5850	-2	4	24334
5851	-2	4	24338
5852	-2	4	24342
5853	-2	4	24346
5854	-2	4	24350
5855	-2	4	24354
5856	-2	4	24358
5857	-2	4	24362
5858	-4	6	24368
5859	-2	4	24372
5860	-2	4	24376
5861	-2	4	24380
5862	-2	4	24384
5863	-2	4	24388
5864	-2	4	24392
5865	-2	4	24396
5866	-2	4	24400
5867	-2	4	24404
5868	-2	4	24408
5869	-2	4	24412
5870	-2	4	24416
5871	-2	4	24420
5872	-2	4	24424
5873	-2	4	24428
5874	-2	4	24432
5875	-4	6	24438
5876	-2	4	24442
5877	-2	4	24446
5878	-2	4	24450
5879	-2	4	24454
5880	-2	4	24458
5881	-2	4	24462
5882	-2	4	24466
5883	-2	4	24470
5884	-2	4	24474
5885	-2	4	24478
5886	-2	4	24482
5887	-2	4	24486
5888	-2	4	24490
5889	-2	4	24494
5890	-2	4	24498
5891	-2	4	24502
5892	-2	4	24506
5893	-2	4	24510
5894	-2	4	24514
5895	-2	4	24518
5896	-2	4	24522
5897	-2	4	24526
5898	-2	4	24530
5899	-2	4	24534
5900	-2	4	24538
5901	-2	4	24542
5902	-4	6	24548
5903	-2	4	24552
5904	-2	4	24556
5905	-2	4	24560
5906	-2	4	24564
5907	-2	4	24568
5908	-2	4	24572
5909	-2	4	24576
5910	-2	4	24580
5911	-2	4	24584
5912	-2	4	24588
5913	-2	4	24592
5914	-2	4	24596
5915	-2	4	24600
5916	-2	4	24604
5917	-2	4	24608
5918	-2	4	24612
5919	-2	4	24616
5920	-2	4	24620
5921	-2	4	24624
5922	-2	4	24628
5923	-2	4	24632
5924	-2	4	24636
5925	-2	4	24640
5926	-2	4	24644
5927	-2	4	24648
5928	-4	6	24654
5929	-4	6	24660
5930	-2	4	24664
5931	-2	4	24668
5932	-2	4	24672
5933	-2	4	24676
5934	-2	4	24680
5935	-4	6	24686
5936	-2	4	24690
5937	-2	4	24694
5938	-2	4	24698
5939	-2	4	24702
5940	-2	4	24706
5941	-2	4	24710
5942	-2	4	24714
5943	-2	4	24718
5944	-2	4	24722
5945	-2	4	24726
5946	-2	4	24730
5947	-2	4	24734
5948	-2	4	24738
5949	-2	4	24742
5950	-4	6	24748
5951	-2	4	24752
5952	-2	4	24756
5953	-2	4	24760
5954	-2	4	24764
5955	-2	4	24768
5956	-2	4	24772
5957	-2	4	24776
5958	-2	4	24780
5959	-2	4	24784
5960	-2	4	24788
5961	-2	4	24792
5962	-2	4	24796
5963	-2	4	24800
5964	-2	4	24804
5965	-2	4	24808
5966	-2	4	24812
5967	-2	4	24816
5968	-2	4	24820
5969	-2	4	24824
5970	-2	4	24828
5971	-2	4	24832
5972	-2	4	24836
5973	-2	4	24840
5974	-2	4	24844
5975	-2	4	24848
5976	-2	4	24852
5977	-2	4	24856
5978	-4	6	24862
5979	-4	6	24868
5980	-2	4	24872
5981	-2	4	24876
5982	-2	4	24880
5983	-2	4	24884
5984	-2	4	24888
5985	-2	4	24892
5986	-2	4	24896
5987	-4	6	24902
5988	-2	4	24906
5989	-2	4	24910
5990	-2	4	24914
5991	-2	4	24918
5992	-2	4	24922
5993	-2	4	24926
5994	-2	4	24930
5995	-2	4	24934
5996	-2	4	24938
5997	-2	4	24942
5998	-2	4	24946
5999	-2	4	24950
6000	-2	4	24954
6001	-2	4	24958
6002	-2	4	24962
6003	-2	4	24966
6004	-2	4	24970
6005	-2	4	24974
6006	-2	4	24978
6007	-2	4	24982
6008	-2	4	24986
6009	-2	4	24990
6010	-2	4	24994
6011	-2	4	24998
6012	-2	4	25002
6013	-2	4	25006
6014	-2	4	25010
6015	-2	4	25014
6016	-2	4	25018
6017	-2	4	25022
6018	-2	4	25026
6019	-4	6	25032
6020	-2	4	25036
6021	-2	4	25040
6022	-2	4	25044
6023	-4	6	25050
6024	-2	4	25054
6025	-2	4	25058
6026	-2	4	25062
6027	-2	4	25066
6028	-2	4	25070
6029	-2	4	25074
6030	-4	6	25080
6031	-2	4	25084
6032	-2	4	25088
6033	-2	4	25092
6034	-2	4	25096
6035	-2	4	25100
6036	-2	4	25104
6037	-2	4	25108
6038	-2	4	25112
6039	-2	4	25116
6040	-2	4	25120
6041	-2	4	25124
6042	-2	4	25128
6043	-2	4	25132
6044	-2	4	25136
6045	-2	4	25140
6046	-2	4	25144
6047	-2	4	25148
6048	-2	4	25152
6049	-2	4	25156
6050	-2	4	25160
6051	-2	4	25164
6052	-2	4	25168
6053	-2	4	25172
6054	-2	4	25176
6055	-2	4	25180
6056	-4	6	25186
6057	-2	4	25190
6058	-2	4	25194
6059	-2	4	25198
6060	-2	4	25202
6061	-2	4	25206
6062	-2	4	25210
6063	-2	4	25214
6064	-2	4	25218
6065	-2	4	25222
6066	-2	4	25226
6067	-2	4	25230
6068	-2	4	25234
6069	-2	4	25238
6070	-2	4	25242
6071	-2	4	25246
6072	-2	4	25250
6073	-2	4	25254
6074	-2	4	25258
6075	-2	4	25262
6076	-4	6	25268
6077	-2	4	25272
6078	-2	4	25276
6079	-4	6	25282
6080	-2	4	25286
6081	-2	4	25290
6082	-2	4	25294
6083	-2	4	25298
6084	-2	4	25302
6085	-2	4	25306
6086	-2	4	25310
6087	-2	4	25314
6088	-2	4	25318
6089	-2	4	25322
6090	-2	4	25326
6091	-2	4	25330
6092	-2	4	25334
6093	-2	4	25338
6094	-2	4	25342
6095	-2	4	25346
6096	-2	4	25350
6097	-2	4	25354
6098	-2	4	25358
6099	-2	4	25362
6100	-2	4	25366
6101	-2	4	25370
6102	-2	4	25374
6103	-2	4	25378
6104	-2	4	25382
6105	-3	5	25387
6106	-2	4	25391
6107	-2	4	25395
6108	-2	4	25399
6109	-2	4	25403
6110	-2	4	25407
6111	-2	4	25411
6112	-2	4	25415
6113	-2	4	25419
6114	-2	4	25423
6115	-2	4	25427
6116	-2	4	25431
6117	-2	4	25435
6118	-2	4	25439
6119	-2	4	25443
6120	-2	4	25447
6121	-2	4	25451
6122	-2	4	25455
6123	-4	6	25461
6124	-2	4	25465
6125	-2	4	25469
6126	-2	4	25473
6127	-2	4	25477
6128	-2	4	25481
6129	-2	4	25485
6130	-2	4	25489
6131	-2	4	25493
